locusId	sysName	desc	comb	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS20885	DZA65_RS20885	maltodextrin phosphorylase	DZA65_RS20885 maltodextrin phosphorylase	-0.0192873396181579	0.170531587322043	0.0488741346043774	0.0981453637482916	0.0829968482139467	0.120596302912419	-0.0150299333112467	-0.0763544648310286	-0.0525654220637508	0.0283399624435567	0.232971183396689	0.0960054441748754	0.0824255703956032	0.0616092855948862	0.112802369859177	0.227870054199713	0.0571399995271393	0.0272633326311162	0.0730389312216079	0.282404549111175	0.0918727152349005	0.212727230431185	0.155685452552282	-0.0936974464655539	0.313568511299752	0.164566693633432	0.045145126607387	0.0635846574704488	-0.0500151683642138	0.0985742376930079	0.0878401000775204	0.0403339380033012	0.109703643217839	-0.14860218331361	-0.188105890878861	0.0123272139761772
DZA65_RS20895	DZA65_RS20895	rhomboid family intramembrane serine protease GlpG	DZA65_RS20895 rhomboid family intramembrane serine protease GlpG	-0.00626479373788236	-0.164451528578098	0.111511473397494	0.156674978436971	0.129420434225213	-0.00635357308916173	-0.601694575737414	-0.122451891743078	-0.348056538040147	-0.051627139012463	-0.069408835978791	0.113878332961238	-0.156183738624557	0.0287286208335467	-0.108185519199284	0.204324428802142	-0.0202490606809844	0.00174432490286969	-0.189062319235448	-0.0774340197286421	-0.0889658982039188	0.0665411218983579	-0.0424656375425211	0.0949132522834321	-0.0489120224185271	-0.220912629122361	-0.00144164891618703	-0.240848245714862	-0.0666510615556792	-0.0057790990159452	0.0177377621613648	-0.194394652662882	-0.0955456955425897	0.21209794986332	0.538031358456969	0.43505383182459
DZA65_RS20900	DZA65_RS20900	thiosulfate sulfurtransferase GlpE	DZA65_RS20900 thiosulfate sulfurtransferase GlpE	-0.363380720886679	0.389687301531454	-0.30268862176503	-0.0601868152377723	-0.421327891063673	-0.353921310266921	0.258870051488843	-0.0355900652968735	0.242865676482777	-0.027235420669666	-0.404088591856593	-0.29519499332669	-0.1430966194161	-0.219879979507013	-0.194497581900325	-0.342893059176221	-0.505039053183909	-0.588887629070412	0.146810752383954	0.00130954598489263	-0.307783502264213	-0.0164816512216716	-0.315109537606826	-0.260055050909531	-0.0917564299869846	0.042739261770997	-0.401425494386225	-0.241380852294131	0.000231102999678212	-0.336003358316845	-0.0891025483101799	-0.323697991975726	0.222873805199834	-0.525803424118855	-0.56253484158393	-0.612701332378369
DZA65_RS20905	DZA65_RS20905	glycerol-3-phosphate dehydrogenase	DZA65_RS20905 glycerol-3-phosphate dehydrogenase	-0.246317495902562	-0.399917826185335	-0.600088275356467	-0.350495565212207	-0.224032521815301	-0.22177820689741	0.663799282003709	0.401782304486603	0.700564062402924	-1.13254520180046	-0.242244904028567	-0.605044954396655	-0.743480689408429	-0.46421992587431	-0.464435786579357	0.668745484981266	-0.40437552802216	-0.506915516267127	-0.05085708215284	0.114420151581277	0.398201138538327	-1.38069044185635	0.190789437022271	0.00751472499049444	0.0125590426571927	-1.0022371478743	0.0769199665485736	-0.148060076611114	-0.200573521678334	-1.26332366697344	-0.0615357756185972	0.135402237074181	0.61483992817402	-0.397336483087823	-0.888245729859581	-0.647254619427334
DZA65_RS20910	DZA65_RS20910	glycogen phosphorylase	DZA65_RS20910 glycogen phosphorylase	0.0464914268456087	0.0359047350359363	0.0464017368945154	0.243730265730745	0.147535524276958	0.327321116895098	-0.0106950757594958	-0.0307287235060837	-0.0101721706250298	-0.107393020668931	-0.0716266056471475	-0.117836458279479	-0.220693374833666	-0.157269979006047	-0.0254493425335662	-0.217778278623502	-0.210777247904769	-0.169135045378653	-0.218119601085169	-0.206194231819768	-0.164662396057294	-0.163922136285386	-0.283923267837368	-0.142106967348557	-0.127892381035702	-0.211206823792001	-0.301456894754665	-0.0922022832729241	-0.0834069364382237	-0.0986477716579266	-0.206013555752648	-0.158864462413066	-0.0898885745244733	0.210323233857214	0.232204170335863	0.424560965207057
DZA65_RS20915	DZA65_RS20915	glycogen synthase GlgA	DZA65_RS20915 glycogen synthase GlgA	-0.0357541492418281	0.0209254385848535	0.0525827685215089	-0.882282005555589	-0.666358322642072	-0.640007070535414	0.0511285347802966	0.108763732258855	-0.105254141907851	-0.00862042609826508	-0.111919883782825	0.0229288535846258	-0.170094350544936	-0.298601447924693	-0.455290054834484	-0.206324606613877	-0.157847168384068	-0.280579135928017	-0.428117103651951	-0.457488494980425	-0.198436923968502	-0.238303374422954	-0.205680311927163	-0.331189786681843	-0.210915569548605	-0.0326048446989393	-0.217678003340718	-0.176927341972398	-0.034594510697628	-0.100884227540895	-0.0881574594023686	-0.179648033549842	-0.0511827969401608	-1.32996457324944	-1.37418382397581	-1.66837691300264
DZA65_RS20920	DZA65_RS20920	glucose-1-phosphate adenylyltransferase	DZA65_RS20920 glucose-1-phosphate adenylyltransferase	-0.159020905502331	-0.00964975666639267	0.00492862734974353	-0.373732228439957	-0.212519489121868	-0.209331137537317	0.170035443471713	0.211560315475458	0.205616351931875	-0.0130948034684408	-0.148639365806729	-0.086198425589791	-0.132118387349869	-0.377861770208864	-0.282947809006132	-0.134613745046091	-0.149498533959096	-0.286606286807366	-0.235816156964851	-0.305573058378194	-0.214919790996962	-0.0971599161367754	0.0298468706241461	-0.201788224778384	-0.0836613719917185	0.0608639362081697	0.0513731659532113	0.0210709210485061	-0.0582186640232731	-0.0388865533437015	0.106004765259516	0.0689895650487979	0.0686426533083258	-0.588615495880147	-0.600048649251394	-0.669517293252808
DZA65_RS20925	DZA65_RS20925	glycogen debranching protein GlgX	DZA65_RS20925 glycogen debranching protein GlgX	0.114578799080146	0.0760720225793091	0.0027903427095749	-0.245874377658876	-0.102456589646069	-0.237028553102182	0.110378168013487	0.115065578091331	0.148509673311744	-0.097139420360897	-0.123055388474143	0.118760789306743	-0.294203680871702	0.122459266543448	-0.364658884154259	-0.119637388054169	-0.133399854358311	-0.308720121468705	-0.346752066660764	-0.209154091799399	-0.113054073574085	-0.206737608591376	-0.0828265026929319	-0.497537726423181	-0.187721230909644	-0.194548026427156	-0.0464044989052919	-0.103614941232532	-0.122166432104736	-0.132533537169367	0.104703807927649	0.00299259538224139	0.0154240840438677	-0.371159896371414	-0.469939868989473	-0.304631051804947
DZA65_RS20930	DZA65_RS20930	1,4-alpha-glucan branching protein GlgB	DZA65_RS20930 1,4-alpha-glucan branching protein GlgB	-0.071164799855016	0.0727367470480101	0.0374801303698009	-0.212039306110591	-0.09821855175168	-0.279480379841575	0.0849931225066605	0.0123064884020248	-0.000762905335669584	-0.0110051261161719	0.12412288014275	0.0983742492897852	-0.0249274586949366	-0.0986406601543418	-0.470670904414391	0.0328930933360774	-0.156764284805734	-0.342347997695863	-0.346406519335724	-0.299360608120956	-0.223273896893838	-0.0587381733084966	0.0975831840018501	-0.137277257186353	-0.2099287272689	0.142825630750935	-0.0617266851530467	-0.163216276195768	-0.0688726165760591	-0.0963709288226786	-0.17036867853112	-0.134514129554658	-0.145401618490399	-0.73148801676428	-0.763964958324215	-0.932814471805455
DZA65_RS20935	DZA65_RS20935	sensor histidine kinase	DZA65_RS20935 sensor histidine kinase	-0.0374738237343903	0.00950836817925704	-0.0657222580525565	0.049432779258491	0.0188205091533098	0.0133939560717067	0.0142707299511688	-0.0226224207358841	-0.0983713151719944	0.0413481932149172	0.184548022907277	0.000362160347629592	0.0430847787992472	0.0142759680910918	0.0330661438071158	-0.094939132240244	0.080953039668486	0.106218236284892	0.0737954330260671	-0.0103742846994735	-0.0639710285395994	0.0771268003798022	0.10055159973275	0.020910728701057	0.0964208833432929	0.100215837436165	-0.00209513898892522	0.00826486562896411	0.107941703132367	0.063304066833644	0.0229669841244555	0.0930193656185472	0.0527954963585764	-0.0143760700399782	0.0822010448645345	0.0191381247219384
DZA65_RS20940	DZA65_RS20940	cold-shock protein	DZA65_RS20940 cold-shock protein	0.272593685581081	-0.578270370307255	0.103911536900181	-0.137077247871376	-1.49474329980226	-0.202773781183246	-0.0940337638384463	-0.0286740128002396	0.149586961868628	0.336563019624731	0.259823037215037	0.208530224284506	0.571495047532964	0.0467075568766245	-0.088802223439749	-0.506625399236856	0.433631253625954	-0.111784419522994	0.483362932371615	0.581208736067606	0.487396976565148	0.176792880683501	0.566505059207738	-0.257995376012063	0.556094463213363	-0.365667890878183	-0.224791738412022	-0.0722500461147633	-0.193365962811433	-0.31392622366804	0.0501956936207135	-0.0843419431433692	0.503185450721013	0.0711773688782855	0.420996962073201	-0.343777256503206
DZA65_RS20945	DZA65_RS20945	nickel-responsive transcriptional regulator NikR	DZA65_RS20945 nickel-responsive transcriptional regulator NikR	-0.173104086907554	0.084120851167773	0.126327056421737	0.00843863179836468	0.0774464890709503	0.0417352203424712	0.0203785296495448	-0.0475011014974529	-0.142243039763002	0.012056093883978	0.0469513299770379	0.219909439836716	0.00980978132687516	-0.178626799827215	0.458269164804902	-0.20902710842393	0.177538943961656	-0.0706685295069753	-0.0310937474121949	-0.0327826132397191	0.0372133377595555	-0.231344728417487	0.0378284366693539	0.125612348255261	-0.151914853922318	-0.0951594162406795	-0.117945073163022	-0.00811497362453717	0.113177590989251	-0.0063977369120658	-0.0424924938189277	0.0484866201909779	0.021045424957534	0.0372804764872166	-0.0521744562490991	-0.0748300910677144
DZA65_RS20960	DZA65_RS20960	gluconate transporter	DZA65_RS20960 gluconate transporter	0.0986396651192512	-0.0584615387039029	0.0397669824241115	-0.100033178341758	0.11563930497887	-0.0516132551778254	0.0485580069052731	0.210018381676682	0.127479713147635	3.16786645020439e-05	0.0871881847619899	0.0189725389738223	-0.0369094663099963	0.0775503485708787	0.101041587890426	0.142362968984716	0.0112518992310452	0.0022552567462919	-0.00964403229562338	0.0340024751463225	0.0270371828988896	0.139827276014417	0.135028609348256	0.00575341223615489	0.107655458732879	-0.0568125226310909	0.0443251000242082	-0.0126303098403746	0.046324017396616	0.0320847511615316	0.164241120938466	0.115264338260689	0.107863200643624	0.145723895666537	0.0194031318729448	0.166771944156337
DZA65_RS20965	DZA65_RS20965	gluconokinase	DZA65_RS20965 gluconokinase	0.0963100454580057	-0.0512115264757939	0.0527753738182875	0.0414008875155709	-0.739811303768576	0.48222098536062	0.353898031300418	-0.215975716252677	0.483914764054414	0.247685798355623	0.623137675834965	-0.194000965874111	0.235957410385821	0.501727280269481	0.30558104750517	0.692730146316178	0.12146145709156	0.832595693624384	-0.10400146506845	-0.0621200246313932	0.203463836428919	-0.171651600510007	0.610537409908865	0.111565730818376	-0.12076294331767	-0.161713122871944	0.389760862604678	0.113183406637422	0.0292325028507601	-0.17368216422852	0.698909243972414	0.422733401198893	0.152707230951519	0.0140886578642725	-0.133369977000558	0.297643225555435
DZA65_RS20970	DZA65_RS20970	gluconate operon transcriptional repressor GntR	DZA65_RS20970 gluconate operon transcriptional repressor GntR	0.138085494544032	-0.155310901967695	-0.0734583999468269	0.0390793306796879	0.186169861530901	0.061897040856592	-2.10781001944779	-2.0481343806047	-2.1916883500694	0.160999361401611	0.349331962672158	-0.0171177407851379	0.140179590087805	0.227922959244426	0.0436208801913306	0.223290139762581	-0.277648345124725	0.26453388978342	-0.0125428893162475	-0.134379244838402	0.206064678401064	0.0916451550657403	0.0675398465331629	0.214444658192769	0.166915166076945	0.0509578318616493	0.133053460411479	-0.31189551243559	-0.162135718775727	-0.383336977812893	-0.828124426042177	-1.00295406031863	-0.794413834388437	-0.0758360769086179	0.109468343427642	0.0630551171678733
DZA65_RS20975	DZA65_RS20975	hypothetical protein	DZA65_RS20975 hypothetical protein	0.101551112457383	0.168226818266549	0.148367835446017	0.00539758203874463	0.052365837885167	0.105612485109748	-0.0351225830467484	0.0193537400938402	-0.0762453444260042	0.0756262150066331	0.158110700281001	0.021076498536639	0.076736052970682	0.146737823875732	0.172338216688888	0.0182065025622269	0.0895922076382847	0.0577529841077249	0.258822968193849	0.101501519112043	0.129689770049873	0.0660443714293169	-0.0376384675724161	0.252352524854913	0.101124260898426	0.144754340239086	0.0312978106534927	0.039536131704158	0.0629522368007083	0.123967467539723	0.075450579502077	-0.0339137969591272	-0.204937129351205	-0.0154798478598641	-0.183221545977901	-0.0278986856458634
DZA65_RS20980	DZA65_RS20980	hypothetical protein	DZA65_RS20980 hypothetical protein	0.144602283111799	0.0924804381442001	0.148688889882124	0.0350490009007376	0.0325907589760783	0.0965328245529555	-0.0411454803871664	-0.0505140116503638	0.00835530901208881	0.0182879960605462	0.132567085106832	0.0812713203140387	-0.049871908337223	0.0153151709250525	0.132641927079999	0.029530505880206	0.171694113060302	0.0717225292413877	0.0536256329917199	0.0854653058496648	-0.026016643450214	0.0712449248645508	0.0574882961474185	0.131297611784702	0.149392217176564	0.0414433260528877	0.0975365117612348	0.0284225725537446	0.0284628419370176	0.0115447569104885	0.058234857132341	0.08561767502632	-0.0368919329051611	0.0438340726031654	0.00798181088817795	0.0295122798246956
DZA65_RS20985	DZA65_RS20985	hypothetical protein	DZA65_RS20985 hypothetical protein	0.136979231002603	-0.0191864879889801	0.0215437469393102	-0.000292908421528182	0.0419500415389009	0.0636711267282895	-0.0785855137954918	-0.0552965789899572	-0.0206875689761792	0.0025363277735384	0.164225601102761	0.0755471441523156	-0.0384536609628325	0.091149241390841	-0.0568339103260369	-0.0625476021050553	0.0171009538864924	-0.0563996392803081	-0.0523746517845121	0.0551390207912389	0.000730347981984569	-0.0285888251245155	0.224997888429906	0.234259250456951	0.199242785165597	0.0993274788279992	-0.154578035178099	0.0455920449750218	0.00446163107708086	0.132907883858747	0.00429856292334252	0.0642111249565838	0.074354185475223	0.0653402932008442	0.00685096929492257	0.125712240741469
DZA65_RS20995	DZA65_RS20995	pirin family protein	DZA65_RS20995 pirin family protein	-0.146239534801704	0.0605036710471685	-0.0965704324538756	-0.151221434997937	-0.322997712942997	-0.164819156798959	0.0361592446754215	0.0609614747293304	0.0128401328202923	0.0946113086162416	0.178961277517984	-0.116181490031433	0.221168848482403	0.138521791794362	-0.10835839694119	0.192574076864553	0.0688565533314724	0.168131005670101	0.0596980463397007	0.160698373645126	0.17503979000719	0.293598468664779	0.130899782795655	0.0424946438732885	0.133433279718275	-0.0856755203578914	-0.104540126907011	0.221456661908199	-0.0319398747818087	0.331913585135542	0.103870511273515	0.0749725187937271	0.242420781272385	-0.0032316854013279	0.154550939684676	0.0235218554345678
DZA65_RS21005	DZA65_RS21005	anaerobic glycerol-3-phosphate dehydrogenase subunit C	DZA65_RS21005 anaerobic glycerol-3-phosphate dehydrogenase subunit C	0.122920590189137	-0.0354473434220447	0.0161493594096922	0.0413474707258266	0.19370207136788	-0.0513331544956144	-0.00881156878503675	-0.06764639295677	0.0138749734449166	-0.0336750138119137	-0.0202731595291128	0.0452711523127008	0.135896819707361	-0.080489388741449	0.0101296521468932	0.0451917505300745	-0.0832433742057157	0.0112548411585753	0.0147847645693611	0.0371305099890669	0.174231478119485	-0.165630638968836	0.0672545556660181	0.0180408121663536	-0.0128021850704771	0.0195819771809003	-0.0531183353874243	-0.087236379425446	0.0531667100734392	0.197623553548319	-0.00909309418613913	0.00576422846167102	0.150667730584493	0.0690185802888406	-0.0215325229550076	0.160671456394784
DZA65_RS21010	DZA65_RS21010	glycerol-3-phosphate dehydrogenase subunit GlpB	DZA65_RS21010 glycerol-3-phosphate dehydrogenase subunit GlpB	-0.12879498129749	-0.156818521832227	0.0559257382662156	-0.155073909772792	-0.0623744590375301	0.025615327281528	0.0221735905143872	0.0529966665538029	-0.068605628796737	0.123814304653856	0.0749025399471013	-0.0984858451878152	-0.0302824511145741	-0.0814441740974668	-0.0173129478202343	-0.350279683411689	-0.132602099397592	-0.0569112804910328	0.0545780120271543	-0.0617107565766809	-0.0207387624435713	-2.01258999733556e-05	-0.28022426742675	-0.37664279068413	0.0636703596457291	0.146613887057221	0.16278022909079	0.0976611107929599	0.214980805365714	0.122567922606876	0.366439793308905	-0.0285236007098015	0.167716905213197	-0.101368194261909	0.110010454267897	0.0764764723312408
DZA65_RS21015	DZA65_RS21015	anaerobic glycerol-3-phosphate dehydrogenase subunit A	DZA65_RS21015 anaerobic glycerol-3-phosphate dehydrogenase subunit A	-0.0926196128420367	0.0327460281576127	0.0275271319835256	-0.0614841282635277	0.0582681776755585	-0.138241290969153	0.0186543013999239	-0.0820605699059649	0.0079024207784818	-0.13420985761051	0.0312922567441433	0.144019874372239	0.0791737040664637	-0.0314973832186758	0.034298344990279	0.196451311696439	-0.0427490680892495	-0.0448514935818256	-0.233089038442654	0.0954547168336284	-0.0608637625076204	-0.081695465906391	-0.0267598771050923	-0.172862532855348	-0.317130108395291	-0.0579066408172295	-0.311001029871586	-0.00228880769133699	-0.26757996248082	-0.0154110129146989	0.023913316022335	0.0642574495184169	-0.0297205426374476	-0.164792124047028	-0.0413259421833774	0.0260687662587391
DZA65_RS21020	DZA65_RS21020	glycerol-3-phosphate transporter	DZA65_RS21020 glycerol-3-phosphate transporter	0.129259548351102	0.143265282019096	0.127914694477962	0.0356059311799564	-0.0406831692910523	-0.110241276034868	0.00729746480164795	-0.178944215240014	-0.0718243571026613	-0.065739299028136	-0.11009550140971	-0.398860201827772	0.0584713257945506	0.114694362567523	0.0215317631092964	0.0845283610336767	0.0095047370220519	-0.149974386010536	-0.0660158093080286	0.0751538177618801	-0.0128983411167466	-0.0117506851599968	-0.174443753798732	0.0802784766949692	-0.136437738961413	-0.115506365600517	-0.14120109563069	0.0418637879550801	0.0886912004501901	0.0427456365289234	-0.0293081332137324	0.0316484471394005	0.0300555331481516	-0.116285588494283	-0.161706988715795	-0.0479559043950659
DZA65_RS21025	DZA65_RS21025	sugar/pyridoxal phosphate phosphatase YigL	DZA65_RS21025 sugar/pyridoxal phosphate phosphatase YigL	0.25625373315063	-0.0502873712439651	-0.0539463342681924	-0.313432740738022	-0.0798677436434592	-0.154840397901777	-0.0338098594696857	-0.0396827620822318	0.147554312557862	0.0357824197795966	-0.21659697691231	-0.0498999535512861	0.0718163764334865	-0.0444082524143644	-0.0915112673072658	0.0200161099728242	-0.136221818941745	0.0630913749687314	-0.14019249795725	-0.14229352295274	-0.0132018027112645	-0.0229275617008987	-0.0627460973537142	0.000493310186176932	-0.380697813546594	-0.00146639916136171	0.100808718538355	0.0997942441464736	-0.0568443943485952	0.128654321699831	0.169741047772018	0.134867926260402	0.181285121457528	0.0547872202136241	0.0987832732162666	-0.101174595843059
DZA65_RS21030	DZA65_RS21030	lysophospholipase L2	DZA65_RS21030 lysophospholipase L2	-0.0197063715402432	0.106534663301068	-0.000551827063265398	0.141614712436822	0.0292977635414389	-0.0979903582951396	-0.0517731395368713	0.0990372984859216	-0.0448447384440274	0.0133625974159164	-0.0730839815507831	-0.0864974504949196	-0.194054132446146	-0.19262502731283	-0.118025719477108	-0.190103140975235	-0.0294590758524051	-0.192762952990264	-0.104743003113487	-0.0308968611158521	-0.162966519748304	-0.084711444338168	-0.0613777301154705	-0.338088522029906	-0.199737307090324	-0.0469510036003329	-0.185018805869969	-0.0149628203831538	0.0646464070233299	0.0546478933156187	0.164885721089498	0.137234344121633	-0.0451606524475521	0.0454665343147289	0.0249588464538226	0.0228066567554523
DZA65_RS21035	DZA65_RS21035	homoserine/homoserine lactone efflux protein	DZA65_RS21035 homoserine/homoserine lactone efflux protein	0.122854311590058	0.144326009410134	0.153411724231462	0.311001552028258	0.219278426726055	0.359428572514482	0.0812885947704475	0.226738747039296	-0.2303694879809	-0.0349981856551509	0.0299618976884405	0.0739355518974395	-0.189316987008051	-0.101780888061651	0.163117791707934	0.320428864019237	0.108369498657062	-0.0513674062028084	0.28908623207982	0.394843432866812	0.0354408327501036	0.103675969879804	0.0496087428758351	0.0100236547717047	0.411367386902768	0.0278636591215178	0.0112234318385442	0.34056922444652	0.196092236534334	0.0467390114498749	0.333112425570979	0.224659952645448	0.232572398951632	0.372884644064268	0.344892003512907	0.183203676198526
DZA65_RS21040	DZA65_RS21040	threonine export protein RhtC	DZA65_RS21040 threonine export protein RhtC	0.102995257092339	-0.0701973937149581	-0.185022324994637	0.177265978982212	-0.181717607214894	-0.337139267771108	-0.0913785702489676	-0.167495198780244	-0.298904614352111	-0.175839379241512	-0.21593413302844	0.217293627537147	-0.120238192204312	-0.101724632890332	-0.474062061797974	-0.0425763775774506	0.173986463598937	-0.343949001406106	-0.0769950318149223	0.143124177084519	-0.0190286138307876	-0.110491265348228	0.00989555654010343	-0.169367100826384	-0.135857067333369	-0.157467382883917	-0.353821606785206	0.108892872442333	0.0641471898553292	0.194193704144766	0.103640758141528	0.00258580635253014	-0.00842158604261356	0.186671759128011	-0.00861154737952585	-0.00543505089922802
DZA65_RS21045	DZA65_RS21045	ATP-dependent DNA helicase RecQ	DZA65_RS21045 ATP-dependent DNA helicase RecQ	-0.165236221432471	-0.147911525426277	-0.258646103288546	-0.0448488196175705	-0.106903035858177	-0.0701437327202998	-0.0284564477050121	0.00222346373847115	-0.0977635012270371	0.0389776545080777	0.000371078134331793	-0.0873400034342866	0.0923627749705571	-0.0015617178633055	-0.14565966295929	-0.0348879410443688	-0.168998036801981	0.0768466127057792	-0.118427997171202	-0.265513679905342	-0.0636463821400267	-0.0404435530192164	-0.00814464725304143	-0.0150409605400479	-0.113717038387326	0.0332671384327123	-0.231140073265759	-0.075521258523656	-0.0262683510391264	-0.225964122870304	-0.0251665777233807	-0.176223045049008	-0.212288928595955	-0.00383241347348418	0.00412682640289486	-0.00259661236786046
DZA65_RS21050	DZA65_RS21050	hypothetical protein	DZA65_RS21050 hypothetical protein	-0.352666263242877	0.886140375992356	0.612349823558712	0.581331896134579	0.797829774615747	0.600229310522982	0.267026002893119	-0.393726517851989	-0.235121825510952	-0.110335868639504	-0.318313889501453	0.522418879057498	0.307650489997201	-1.60712364853129	0.433415161464483	0.289990277394436	0.139686058796667	0.100850880450598	0.390877648278743	0.725610601920432	0.0991481270190268	0.483370452329695	-1.8980999963942	0.231490580026881	-0.743946425705956	0.244281454283567	0.359097440302556	-0.256060426655999	-0.595224488243458	-0.275714808947109	0.216671462790114	-0.470859801925952	-0.947115928427441	-0.269085711073229	-0.277333083418653	-0.795346738117968
DZA65_RS21055	DZA65_RS21055	thioesterase family protein	DZA65_RS21055 thioesterase family protein	0.279881638944758	0.0532690112505257	0.0399758727735872	0.0617543362966813	-0.134063001211855	0.178226400584627	0.0872762987828178	-0.071155378892867	-0.159419324156374	0.205215109536822	0.333576041092592	0.0687431984480497	0.377792236384726	-0.0197470281920503	0.116751557819272	0.42098070085768	-0.104836068133208	-0.0284845016794324	0.340604298172417	-0.141704338305105	-0.124634809371759	-0.0196665885462621	-0.143120230402924	0.239050018265849	0.242232695212043	0.0720227865139208	-0.0213144566854035	0.00660070984451777	0.056643023873725	-0.396774636774749	-0.256084760881362	-0.063676725468516	-0.0289489584580864	-0.298028171963313	-0.0153457787858811	-0.275893048822237
DZA65_RS21060	DZA65_RS21060	EamA family transporter RarD	DZA65_RS21060 EamA family transporter RarD	0.246581020675019	0.212271523395318	0.0403555570699146	0.00815997822899428	-0.0883562071414647	0.21639589739465	0.313705165811319	0.202074219910952	0.0554763286937067	0.169103062330042	-0.0975648278189594	0.101135468355942	-0.199057890687193	0.0317991645853196	0.240398538177252	-0.0127637088764745	0.0849699494043386	0.208798133120152	-0.0653467936987513	-0.0582478693299573	0.0528681620176189	-0.0452408356161526	0.11560786650458	-0.0121693132631882	-0.0225292245492172	0.0901910056555396	0.262244731652223	-0.088038405126611	-0.0412063278975383	-0.0252607307197448	0.152604567750478	0.0763138913716881	0.316305424866098	-0.0452533650894966	-0.0521760208935669	-0.122354790686481
DZA65_RS21065	DZA65_RS21065	AbrB family transcriptional regulator	DZA65_RS21065 AbrB family transcriptional regulator	0.106454679063036	-0.0866900995884181	-0.0630275928683096	0.111328826861539	0.0764851530844199	0.0332010823801643	0.0448586906878276	0.0504316697921381	-0.0447415136708263	0.0360940075596887	0.0154935476511633	-0.0856309134080624	-0.136074863769218	-0.134768619502811	0.0864176054563717	0.0191749631618519	0.0328831186339207	0.0676479766005853	0.0656497704888436	0.0489821174519658	-0.00690928011413927	0.179485431931347	0.0134633159748576	0.0836806477209552	0.0822800102951009	-0.130598192656769	0.0575782530190991	0.0966302740485521	0.0595133941950117	-0.104167833353707	0.025428681826563	-0.166231033963947	-0.0509481881240224	-0.0552571084097264	0.0241879244336807	-0.0845132236091937
DZA65_RS21075	DZA65_RS21075	magnesium/cobalt transporter CorA	DZA65_RS21075 magnesium/cobalt transporter CorA	0.312602621652802	-0.63580038010332	-0.658354520621066	0.204533427212108	0.385987218306379	0.0153606460414797	-0.585314432228467	-0.873843277557187	-1.0829734261552	-0.798240478914479	-0.418087827299352	-0.250635674444261	-0.825454710209718	-0.542693880464165	-0.737511327910332	-0.476922043398526	-0.369321971363839	-1.13412318169833	-1.12063905374114	-1.18043963481177	-0.3846746499718	-0.701885685793289	-0.9877915598708	-0.577357584499641	-0.952470822880599	-1.15021483494202	-1.53867094261278	-0.324691457279647	-0.906554854609615	-0.360302636755356	-0.634093483397553	-0.195642328554715	0.0707307497129246	-0.0243286981577917	-0.330511955436479	-0.376822996274015
DZA65_RS21080	DZA65_RS21080	DNA helicase II	DZA65_RS21080 DNA helicase II	-1.18946097780643	-0.900721693381251	-1.23942542572273	0.000139020626483743	0.0507834133293452	-0.563753887183853	-0.722371197693595	-0.79225386047646	-1.06138697561459	-0.617172916651403	-0.741010811917257	-0.459770055505468	-0.742030145661535	-0.598248387426367	-1.05042944109114	-0.759717064267699	-0.656492062715977	-0.420313567949433	-0.538292680340428	-0.70376183587778	-0.605679325842387	-0.787485159967457	-0.927116187068003	-0.685979396498982	-0.771721348337091	-0.486067193516198	-0.836163362532999	-0.757320595169841	-0.789860895202074	-0.635180053725981	-0.359539555273118	-0.230882917268678	-0.518308371061126	-0.106216503230042	-0.110270734967634	-0.322995426715857
DZA65_RS21085	DZA65_RS21085	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	DZA65_RS21085 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	0.16632955261722	-0.00619787504949965	0.0988490142272913	-0.0200099367350084	0.0511192093462549	-0.0106836668159793	0.097579210779836	0.191227187962184	0.0613383627026661	0.222416588701588	0.236130604074101	0.235820451778191	0.0544198458172287	0.123103918520633	0.054276324030592	0.0941997250502195	0.155910271486472	-0.00639936772459859	0.17177379664828	0.120669087506342	0.110750474549967	0.0937671330872812	0.138524873047123	0.109350549557773	-0.031266554675891	0.00613531586765181	0.0940543941487184	0.00231985359073095	0.175046728579884	0.0455129908368681	0.04038343337303	0.0922661111907357	0.0267607253302447	-0.0405302666714853	0.0135566308923203	-0.0432581536709165
